time(s)	cellId	rnti	lcid	packetSize
1.01126	4	1	3	1530
1.01126	2	5	3	1530
1.01126	2	4	3	1530
1.01126	2	3	3	1530
1.01126	2	2	3	1530
1.01126	2	1	3	1530
1.01126	4	5	3	1530
1.01127	4	4	3	1530
1.01127	4	3	3	1530
1.01127	4	2	3	1530
1.01127	4	1	3	1530
1.01127	2	5	3	1530
1.01127	2	4	3	1530
1.01127	2	3	3	1530
1.01127	2	2	3	1530
1.01128	2	1	3	1530
1.01128	4	5	3	1530
1.01128	4	4	3	1530
1.01128	4	3	3	1530
1.01128	4	2	3	1530
1.01128	4	1	3	1530
1.01128	2	5	3	1530
1.01129	2	4	3	1530
1.01129	2	3	3	1530
1.01129	2	2	3	1530
1.01129	2	1	3	1530
1.01129	4	5	3	1530
1.01129	4	4	3	1530
1.01129	4	3	3	1530
1.01129	4	2	3	1530
1.0113	4	1	3	1530
1.0113	2	5	3	1530
1.0113	2	4	3	1530
1.0113	2	3	3	1530
1.0113	2	2	3	1530
1.0113	2	1	3	1530
1.0113	4	5	3	1530
1.0113	4	4	3	1530
1.01131	4	3	3	1530
1.01131	4	2	3	1530
1.01131	4	1	3	1530
1.01131	2	5	3	1530
1.01131	2	4	3	1530
1.01131	2	3	3	1530
1.01131	2	2	3	1530
1.01131	2	1	3	1530
1.01132	4	5	3	1530
1.01132	4	4	3	1530
1.01132	4	3	3	1530
1.01132	4	2	3	1530
1.01132	4	1	3	1530
1.01132	2	5	3	1530
1.01132	2	4	3	1530
1.01132	2	3	3	1530
1.01133	2	2	3	1530
1.01133	2	1	3	1530
1.01133	4	5	3	1530
1.01133	4	4	3	1530
1.01133	4	3	3	1530
1.01133	4	2	3	1530
1.01133	4	1	3	1530
1.01133	2	5	3	1530
1.01134	2	4	3	1530
1.01134	2	3	3	1530
1.01134	2	2	3	1530
1.01134	2	1	3	1530
1.01134	4	5	3	1530
1.01134	4	4	3	1530
1.01134	4	3	3	1530
1.01134	4	2	3	1530
1.01135	4	1	3	1530
1.01135	2	5	3	1530
1.01135	2	4	3	1530
1.01135	2	3	3	1530
1.01135	2	2	3	1530
1.01135	2	1	3	1530
1.01135	4	5	3	1530
1.01135	4	4	3	1530
1.01136	4	3	3	1530
1.01136	4	2	3	1530
1.01136	4	1	3	1530
1.01136	2	5	3	1530
1.01136	2	4	3	1530
1.01136	2	3	3	1530
1.01136	2	2	3	1530
1.01136	2	1	3	1530
1.01137	4	5	3	1530
1.01137	4	4	3	1530
1.01137	4	3	3	1530
1.01137	4	2	3	1530
1.01137	4	1	3	1530
1.01137	2	5	3	1530
1.01137	2	4	3	1530
1.01137	2	3	3	1530
1.01138	2	2	3	1530
1.01138	2	1	3	1530
1.01138	4	5	3	1530
1.01138	4	4	3	1530
1.01138	4	3	3	1530
1.01138	4	2	3	1530
1.01138	4	1	3	1530
1.01138	2	5	3	1530
1.01139	2	4	3	1530
1.01139	2	3	3	1530
1.01139	2	2	3	1530
1.01139	2	1	3	1530
1.01139	4	5	3	1530
1.01139	4	4	3	1530
1.01139	4	3	3	1530
1.01139	4	2	3	1530
1.0114	4	1	3	1530
1.0114	2	5	3	1530
1.0114	2	4	3	1530
1.0114	2	3	3	1530
1.0114	2	2	3	1530
1.0114	2	1	3	1530
1.0114	4	5	3	1530
1.0114	4	4	3	1530
1.01141	4	3	3	1530
1.01141	4	2	3	1530
1.01141	4	1	3	1530
1.01141	2	5	3	1530
1.01141	2	4	3	1530
1.01141	2	3	3	1530
1.01141	2	2	3	1530
1.01141	2	1	3	1530
1.01142	4	5	3	1530
1.01142	4	4	3	1530
1.01142	4	3	3	1530
1.01142	4	2	3	1530
1.01142	4	1	3	1530
1.01142	2	5	3	1530
1.01142	2	4	3	1530
1.01142	2	3	3	1530
1.01143	2	2	3	1530
1.01143	2	1	3	1530
1.01143	4	5	3	1530
1.01143	4	4	3	1530
1.01143	4	3	3	1530
1.01143	4	2	3	1530
1.01143	4	1	3	1530
1.01143	2	5	3	1530
1.01144	2	4	3	1530
1.01144	2	3	3	1530
1.01144	2	2	3	1530
1.01144	2	1	3	1530
1.01144	4	5	3	1530
1.01144	4	4	3	1530
1.01144	4	3	3	1530
1.01144	4	2	3	1530
1.01145	4	1	3	1530
1.01145	2	5	3	1530
1.01145	2	4	3	1530
1.01145	2	3	3	1530
1.01145	2	2	3	1530
1.01145	2	1	3	1530
1.01145	4	5	3	1530
1.01145	4	4	3	1530
1.01146	4	3	3	1530
1.01146	4	2	3	1530
1.01146	4	1	3	1530
1.01146	2	5	3	1530
1.01146	2	4	3	1530
1.01146	2	3	3	1530
1.01146	2	2	3	1530
1.01146	2	1	3	1530
1.01147	4	5	3	1530
1.01147	4	4	3	1530
1.01147	4	3	3	1530
1.01147	4	2	3	1530
1.01147	4	1	3	1530
1.01147	2	5	3	1530
1.01147	2	4	3	1530
1.01147	2	3	3	1530
1.01148	2	2	3	1530
1.01148	2	1	3	1530
1.01148	4	5	3	1530
1.01148	4	4	3	1530
1.01148	4	3	3	1530
1.01148	4	2	3	1530
1.01148	4	1	3	1530
1.01148	2	5	3	1530
1.01149	2	4	3	1530
1.01149	2	3	3	1530
1.01149	2	2	3	1530
1.01149	2	1	3	1530
1.01149	4	5	3	1530
1.01149	4	4	3	1530
1.01149	4	3	3	1530
1.01149	4	2	3	1530
1.0115	4	1	3	1530
1.0115	2	5	3	1530
1.0115	2	4	3	1530
1.0115	2	3	3	1530
1.0115	2	2	3	1530
1.0115	2	1	3	1530
1.0115	4	5	3	1530
1.0115	4	4	3	1530
1.01151	4	3	3	1530
1.01151	4	2	3	1530
1.01151	4	1	3	1530
1.01151	2	5	3	1530
1.01151	2	4	3	1530
1.01151	2	3	3	1530
1.01151	2	2	3	1530
1.01151	2	1	3	1530
1.01152	4	5	3	1530
1.01152	4	4	3	1530
1.01152	4	3	3	1530
1.01152	4	2	3	1530
1.01152	4	1	3	1530
1.01152	2	5	3	1530
1.01152	2	4	3	1530
1.01152	2	3	3	1530
1.01153	2	2	3	1530
1.01153	2	1	3	1530
1.01153	4	5	3	1530
1.01153	4	4	3	1530
1.01153	4	3	3	1530
1.01153	4	2	3	1530
1.01153	4	1	3	1530
1.01153	2	5	3	1530
1.01154	2	4	3	1530
1.01154	2	3	3	1530
1.01154	2	2	3	1530
1.01154	2	1	3	1530
1.01154	4	5	3	1530
1.01154	4	4	3	1530
1.01154	4	3	3	1530
1.01155	4	2	3	1530
1.01155	4	1	3	1530
1.01155	2	5	3	1530
1.01155	2	4	3	1530
1.01155	2	3	3	1530
1.01155	2	2	3	1530
1.01155	2	1	3	1530
1.01155	4	5	3	1530
1.01156	4	4	3	1530
1.01156	4	3	3	1530
1.01156	4	2	3	1530
1.01156	4	1	3	1530
1.01156	2	5	3	1530
1.01156	2	4	3	1530
1.01156	2	3	3	1530
1.01156	2	2	3	1530
1.01157	2	1	3	1530
1.01157	4	5	3	1530
1.01157	4	4	3	1530
1.01157	4	3	3	1530
1.01157	4	2	3	1530
1.01157	4	1	3	1530
1.01157	2	5	3	1530
1.01157	2	4	3	1530
1.01158	2	3	3	1530
1.01158	2	2	3	1530
1.01158	2	1	3	1530
1.01158	4	5	3	1530
1.01158	4	4	3	1530
1.01158	4	3	3	1530
1.01158	4	2	3	1530
1.01158	4	1	3	1530
1.01159	2	5	3	1530
1.01159	2	4	3	1530
1.01159	2	3	3	1530
1.01159	2	2	3	1530
1.01159	2	1	3	1530
1.01159	4	5	3	1530
1.01159	4	4	3	1530
1.01159	4	3	3	1530
1.0116	4	2	3	1530
1.0116	4	1	3	1530
1.0116	2	5	3	1530
1.0116	2	4	3	1530
1.0116	2	3	3	1530
1.0116	2	2	3	1530
1.0116	2	1	3	1530
1.0116	4	5	3	1530
1.01161	4	4	3	1530
1.01161	4	3	3	1530
1.01161	4	2	3	1530
1.01161	4	1	3	1530
1.01161	2	5	3	1530
1.01161	2	4	3	1530
1.01161	2	3	3	1530
1.01161	2	2	3	1530
1.01162	2	1	3	1530
1.01162	4	5	3	1530
1.01162	4	4	3	1530
1.01162	4	3	3	1530
1.01162	4	2	3	1530
1.01162	4	1	3	1530
1.01162	2	5	3	1530
1.01162	2	4	3	1530
1.01163	2	3	3	1530
1.01163	2	2	3	1530
1.01163	2	1	3	1530
1.01163	4	5	3	1530
1.01163	4	4	3	1530
1.01163	4	3	3	1530
1.01163	4	2	3	1530
1.01163	4	1	3	1530
1.01164	2	5	3	1530
1.01164	2	4	3	1530
1.01164	2	3	3	1530
1.01164	2	2	3	1530
1.01164	2	1	3	1530
1.01164	4	5	3	1530
1.01164	4	4	3	1530
1.01164	4	3	3	1530
1.01165	4	2	3	1530
1.01165	4	1	3	1530
1.01165	2	5	3	1530
1.01165	2	4	3	1530
1.01165	2	3	3	1530
1.01165	2	2	3	1530
1.01165	2	1	3	1530
1.01165	4	5	3	1530
1.01166	4	4	3	1530
1.01166	4	3	3	1530
1.01166	4	2	3	1530
1.01166	4	1	3	1530
1.01166	2	5	3	1530
1.01166	2	4	3	1530
1.01166	2	3	3	1530
1.01166	2	2	3	1530
1.01167	2	1	3	1530
1.01167	4	5	3	1530
1.01167	4	4	3	1530
1.01167	4	3	3	1530
1.01167	4	2	3	1530
1.01167	4	1	3	1530
1.01167	2	5	3	1530
1.01167	2	4	3	1530
1.01168	2	3	3	1530
1.01168	2	2	3	1530
1.01168	2	1	3	1530
1.01168	4	5	3	1530
1.01168	4	4	3	1530
1.01168	4	3	3	1530
1.01168	4	2	3	1530
1.01168	4	1	3	1530
1.01169	2	5	3	1530
1.01169	2	4	3	1530
1.01169	2	3	3	1530
1.01169	2	2	3	1530
1.01169	2	1	3	1530
1.01169	4	5	3	1530
1.01169	4	4	3	1530
1.01169	4	3	3	1530
1.0117	4	2	3	1530
1.0117	4	1	3	1530
1.0117	2	5	3	1530
1.0117	2	4	3	1530
1.0117	2	3	3	1530
1.0117	2	2	3	1530
1.0117	2	1	3	1530
1.0117	4	5	3	1530
1.01171	4	4	3	1530
1.01171	4	3	3	1530
1.01171	4	2	3	1530
1.01171	4	1	3	1530
1.01171	2	5	3	1530
1.01171	2	4	3	1530
1.01171	2	3	3	1530
1.01171	2	2	3	1530
1.01172	2	1	3	1530
1.01172	4	5	3	1530
1.01172	4	4	3	1530
1.01172	4	3	3	1530
1.01172	4	2	3	1530
1.01172	4	1	3	1530
1.01172	2	5	3	1530
1.01172	2	4	3	1530
1.01173	2	3	3	1530
1.01173	2	2	3	1530
1.01173	2	1	3	1530
1.01173	4	5	3	1530
1.01173	4	4	3	1530
1.01173	4	3	3	1530
1.01173	4	2	3	1530
1.01173	4	1	3	1530
1.01174	2	5	3	1530
1.01174	2	4	3	1530
1.01174	2	3	3	1530
1.01174	2	2	3	1530
1.01174	2	1	3	1530
1.01174	4	5	3	1530
1.01174	4	4	3	1530
1.01174	4	3	3	1530
1.01175	4	2	3	1530
1.01175	4	1	3	1530
1.01175	2	5	3	1530
1.01175	2	4	3	1530
1.01175	2	3	3	1530
1.01175	2	2	3	1530
1.01175	2	1	3	1530
1.01175	4	5	3	1530
1.01176	4	4	3	1530
1.01176	4	3	3	1530
1.01176	4	2	3	1530
1.01176	4	1	3	1530
1.01176	2	5	3	1530
1.01176	2	4	3	1530
1.01176	2	3	3	1530
1.01176	2	2	3	1530
1.01177	2	1	3	1530
1.01177	4	5	3	1530
1.01177	4	4	3	1530
1.01177	4	3	3	1530
1.01177	4	2	3	1530
1.01177	4	1	3	1530
1.01177	2	5	3	1530
1.01177	2	4	3	1530
1.01178	2	3	3	1530
1.01178	2	2	3	1530
1.01178	2	1	3	1530
1.01178	4	5	3	1530
1.01178	4	4	3	1530
1.01178	4	3	3	1530
1.01178	4	2	3	1530
1.01178	4	1	3	1530
1.01179	2	5	3	1530
1.01179	2	4	3	1530
1.01179	2	3	3	1530
1.01179	2	2	3	1530
1.01179	2	1	3	1530
1.01179	4	5	3	1530
1.01179	4	4	3	1530
1.01179	4	3	3	1530
1.0118	4	2	3	1530
1.0118	4	1	3	1530
1.0118	2	5	3	1530
1.0118	2	4	3	1530
1.0118	2	3	3	1530
1.0118	2	2	3	1530
1.0118	2	1	3	1530
1.0118	4	5	3	1530
1.01181	4	4	3	1530
1.01181	4	3	3	1530
1.01181	4	2	3	1530
1.01181	4	1	3	1530
1.01181	2	5	3	1530
1.01181	2	4	3	1530
1.01181	2	3	3	1530
1.01182	2	2	3	1530
1.01182	2	1	3	1530
1.01182	4	5	3	1530
1.01182	4	4	3	1530
1.01182	4	3	3	1530
1.01182	4	2	3	1530
1.01182	4	1	3	1530
1.01182	2	5	3	1530
1.01183	2	4	3	1530
1.01183	2	3	3	1530
1.01183	2	2	3	1530
1.01183	2	1	3	1530
1.01183	4	5	3	1530
1.01183	4	4	3	1530
1.01183	4	3	3	1530
1.01183	4	2	3	1530
1.01184	4	1	3	1530
1.01184	2	5	3	1530
1.01184	2	4	3	1530
1.01184	2	3	3	1530
1.01184	2	2	3	1530
1.01184	2	1	3	1530
1.01184	4	5	3	1530
1.01184	4	4	3	1530
1.01185	4	3	3	1530
1.01185	4	2	3	1530
1.01185	4	1	3	1530
1.01185	2	5	3	1530
1.01185	2	4	3	1530
1.01185	2	3	3	1530
1.01185	2	2	3	1530
1.01185	2	1	3	1530
1.01186	4	5	3	1530
1.01186	4	4	3	1530
1.01186	4	3	3	1530
1.01186	4	2	3	1530
1.01186	4	1	3	1530
1.01186	2	5	3	1530
1.01186	2	4	3	1530
1.01186	2	3	3	1530
1.01187	2	2	3	1530
1.01187	2	1	3	1530
1.01187	4	5	3	1530
1.01187	4	4	3	1530
1.01187	4	3	3	1530
1.01187	4	2	3	1530
1.01187	4	1	3	1530
1.01187	2	5	3	1530
1.01188	2	4	3	1530
1.01188	2	3	3	1530
1.01188	2	2	3	1530
1.01188	2	1	3	1530
1.01188	4	5	3	1530
1.01188	4	4	3	1530
1.01188	4	3	3	1530
1.01188	4	2	3	1530
1.01189	4	1	3	1530
1.01189	2	5	3	1530
1.01189	2	4	3	1530
1.01189	2	3	3	1530
1.01189	2	2	3	1530
1.01189	2	1	3	1530
1.01189	4	5	3	1530
1.01189	4	4	3	1530
1.0119	4	3	3	1530
1.0119	4	2	3	1530
1.0119	4	1	3	1530
1.0119	2	5	3	1530
1.0119	2	4	3	1530
1.0119	2	3	3	1530
1.0119	2	2	3	1530
1.0119	2	1	3	1530
1.01191	4	5	3	1530
1.01191	4	4	3	1530
1.01191	4	3	3	1530
1.01191	4	2	3	1530
1.01191	4	1	3	1530
1.01191	2	5	3	1530
1.01191	2	4	3	1530
1.01191	2	3	3	1530
1.01192	2	2	3	1530
1.01192	2	1	3	1530
1.01192	4	5	3	1530
1.01192	4	4	3	1530
1.01192	4	3	3	1530
1.01192	4	2	3	1530
1.01192	4	1	3	1530
1.01192	2	5	3	1530
1.01193	2	4	3	1530
1.01193	2	3	3	1530
1.01193	2	2	3	1530
1.01193	2	1	3	1530
1.01193	4	5	3	1530
1.01193	4	4	3	1530
1.01193	4	3	3	1530
1.01193	4	2	3	1530
1.01194	4	1	3	1530
1.01194	2	5	3	1530
1.01194	2	4	3	1530
1.01194	2	3	3	1530
1.01194	2	2	3	1530
1.01194	2	1	3	1530
1.01194	4	5	3	1530
1.01194	4	4	3	1530
1.01195	4	3	3	1530
1.01195	4	2	3	1530
1.01195	4	1	3	1530
1.01195	2	5	3	1530
1.01195	2	4	3	1530
1.01195	2	3	3	1530
1.01195	2	2	3	1530
1.01195	2	1	3	1530
1.01196	4	5	3	1530
1.01196	4	4	3	1530
1.01196	4	3	3	1530
1.01196	4	2	3	1530
1.01196	4	1	3	1530
1.01196	2	5	3	1530
1.01196	2	4	3	1530
1.01196	2	3	3	1530
1.01197	2	2	3	1530
1.01197	2	1	3	1530
1.01197	4	5	3	1530
1.01197	4	4	3	1530
1.01197	4	3	3	1530
1.01197	4	2	3	1530
1.01197	4	1	3	1530
1.01197	2	5	3	1530
1.01198	2	4	3	1530
1.01198	2	3	3	1530
1.01198	2	2	3	1530
1.01198	2	1	3	1530
1.01198	4	5	3	1530
1.01198	4	4	3	1530
1.01198	4	3	3	1530
1.01198	4	2	3	1530
1.01199	4	1	3	1530
1.01199	2	5	3	1530
1.01199	2	4	3	1530
1.01199	2	3	3	1530
1.01199	2	2	3	1530
1.01199	2	1	3	1530
1.01199	4	5	3	1530
1.01199	4	4	3	1530
1.012	4	3	3	1530
1.012	4	2	3	1530
1.012	4	1	3	1530
1.012	2	5	3	1530
1.012	2	4	3	1530
1.012	2	3	3	1530
1.012	2	2	3	1530
1.012	2	1	3	1530
1.01201	4	5	3	1530
1.01201	4	4	3	1530
1.01201	4	3	3	1530
1.01201	4	2	3	1530
1.01201	4	1	3	1530
1.01201	2	5	3	1530
1.01201	2	4	3	1530
1.01201	2	3	3	1530
1.01202	2	2	3	1530
1.01202	2	1	3	1530
1.01202	4	5	3	1530
1.01202	4	4	3	1530
1.01202	4	3	3	1530
1.01202	4	2	3	1530
1.01202	4	1	3	1530
1.01202	2	5	3	1530
1.01203	2	4	3	1530
1.01203	2	3	3	1530
1.01203	2	2	3	1530
1.01203	2	1	3	1530
1.01203	4	5	3	1530
1.01203	4	4	3	1530
1.01203	4	3	3	1530
1.01203	4	2	3	1530
1.01204	4	1	3	1530
1.01204	2	5	3	1530
1.01204	2	4	3	1530
1.01204	2	3	3	1530
1.01204	2	2	3	1530
1.01204	2	1	3	1530
1.01204	4	5	3	1530
1.01204	4	4	3	1530
1.01205	4	3	3	1530
1.01205	4	2	3	1530
1.01205	4	1	3	1530
1.01205	2	5	3	1530
1.01205	2	4	3	1530
1.01205	2	3	3	1530
1.01205	2	2	3	1530
1.01205	2	1	3	1530
1.01206	4	5	3	1530
1.01206	4	4	3	1530
1.01206	4	3	3	1530
1.01206	4	2	3	1530
1.01206	4	1	3	1530
1.01206	2	5	3	1530
1.01206	2	4	3	1530
1.01206	2	3	3	1530
1.01207	2	2	3	1530
1.01207	2	1	3	1530
1.01207	4	5	3	1530
1.01207	4	4	3	1530
1.01207	4	3	3	1530
1.01207	4	2	3	1530
1.01207	4	1	3	1530
1.01208	2	5	3	1530
1.01208	2	4	3	1530
1.01208	2	3	3	1530
1.01208	2	2	3	1530
1.01208	2	1	3	1530
1.01208	4	5	3	1530
1.01208	4	4	3	1530
1.01208	4	3	3	1530
1.01209	4	2	3	1530
1.01209	4	1	3	1530
1.01209	2	5	3	1530
1.01209	2	4	3	1530
1.01209	2	3	3	1530
1.01209	2	2	3	1530
1.01209	2	1	3	1530
1.01209	4	5	3	1530
1.0121	4	4	3	1530
1.0121	4	3	3	1530
1.0121	4	2	3	1530
1.0121	4	1	3	1530
1.0121	2	5	3	1530
1.0121	2	4	3	1530
1.0121	2	3	3	1530
1.0121	2	2	3	1530
1.01211	2	1	3	1530
1.01211	4	5	3	1530
1.01211	4	4	3	1530
1.01211	4	3	3	1530
1.01211	4	2	3	1530
1.01211	4	1	3	1530
1.01211	2	5	3	1530
1.01211	2	4	3	1530
1.01212	2	3	3	1530
1.01212	2	2	3	1530
1.01212	2	1	3	1530
1.01212	4	5	3	1530
1.01212	4	4	3	1530
1.01212	4	3	3	1530
1.01212	4	2	3	1530
1.01212	4	1	3	1530
1.01213	2	5	3	1530
1.01213	2	4	3	1530
1.01213	2	3	3	1530
1.01213	2	2	3	1530
1.01213	2	1	3	1530
1.01213	4	5	3	1530
1.01213	4	4	3	1530
1.01213	4	3	3	1530
1.01214	4	2	3	1530
1.01214	4	1	3	1530
1.01214	2	5	3	1530
1.01214	2	4	3	1530
1.01214	2	3	3	1530
1.01214	2	2	3	1530
1.01214	2	1	3	1530
1.01214	4	5	3	1530
1.01215	4	4	3	1530
1.01215	4	3	3	1530
1.01215	4	2	3	1530
1.01215	4	1	3	1530
1.01215	2	5	3	1530
1.01215	2	4	3	1530
1.01215	2	3	3	1530
1.01215	2	2	3	1530
1.01216	2	1	3	1530
1.01216	4	5	3	1530
1.01216	4	4	3	1530
1.01216	4	3	3	1530
1.01216	4	2	3	1530
1.01216	4	1	3	1530
1.01216	2	5	3	1530
1.01216	2	4	3	1530
1.01217	2	3	3	1530
1.01217	2	2	3	1530
1.01217	2	1	3	1530
1.01217	4	5	3	1530
1.01217	4	4	3	1530
1.01217	4	3	3	1530
1.01217	4	2	3	1530
1.01217	4	1	3	1530
1.01218	2	5	3	1530
1.01218	2	4	3	1530
1.01218	2	3	3	1530
1.01218	2	2	3	1530
1.01218	2	1	3	1530
1.01218	4	5	3	1530
1.01218	4	4	3	1530
1.01218	4	3	3	1530
1.01219	4	2	3	1530
1.01219	4	1	3	1530
1.01219	2	5	3	1530
1.01219	2	4	3	1530
1.01219	2	3	3	1530
1.01219	2	2	3	1530
1.01219	2	1	3	1530
1.01219	4	5	3	1530
1.0122	4	4	3	1530
1.0122	4	3	3	1530
1.0122	4	2	3	1530
1.0122	4	1	3	1530
1.0122	2	5	3	1530
1.0122	2	4	3	1530
1.0122	2	3	3	1530
1.0122	2	2	3	1530
1.01221	2	1	3	1530
1.01221	4	5	3	1530
1.01221	4	4	3	1530
1.01221	4	3	3	1530
1.01221	4	2	3	1530
1.01221	4	1	3	1530
1.01221	2	5	3	1530
1.01221	2	4	3	1530
1.01222	2	3	3	1530
1.01222	2	2	3	1530
1.01222	2	1	3	1530
1.01222	4	5	3	1530
1.01222	4	4	3	1530
1.01222	4	3	3	1530
1.01222	4	2	3	1530
1.01222	4	1	3	1530
1.01223	2	5	3	1530
1.01223	2	4	3	1530
1.01223	2	3	3	1530
1.01223	2	2	3	1530
1.01223	2	1	3	1530
1.01223	4	5	3	1530
1.01223	4	4	3	1530
1.01223	4	3	3	1530
1.01224	4	2	3	1530
1.01224	4	1	3	1530
1.01224	2	5	3	1530
1.01224	2	4	3	1530
1.01224	2	3	3	1530
1.01224	2	2	3	1530
1.01224	2	1	3	1530
1.01224	4	5	3	1530
1.01225	4	4	3	1530
1.01225	4	3	3	1530
1.01225	4	2	3	1530
1.01225	4	1	3	1530
1.01225	2	5	3	1530
1.01225	2	4	3	1530
1.01225	2	3	3	1530
1.01225	2	2	3	1530
1.01226	2	1	3	1530
1.01226	4	5	3	1530
1.01226	4	4	3	1530
1.01226	4	3	3	1530
1.01226	4	2	3	1530
1.01226	4	1	3	1530
1.01226	2	5	3	1530
1.01226	2	4	3	1530
1.01227	2	3	3	1530
1.01227	2	2	3	1530
1.01227	2	1	3	1530
1.01227	4	5	3	1530
1.01227	4	4	3	1530
1.01227	4	3	3	1530
1.01227	4	2	3	1530
1.01227	4	1	3	1530
1.01228	2	5	3	1530
1.01228	2	4	3	1530
1.01228	2	3	3	1530
1.01228	2	2	3	1530
1.01228	2	1	3	1530
1.01228	4	5	3	1530
1.01228	4	4	3	1530
1.01228	4	3	3	1530
1.01229	4	2	3	1530
1.01229	4	1	3	1530
1.01229	2	5	3	1530
1.01229	2	4	3	1530
1.01229	2	3	3	1530
1.01229	2	2	3	1530
1.01229	2	1	3	1530
1.01229	4	5	3	1530
1.0123	4	4	3	1530
1.0123	4	3	3	1530
1.0123	4	2	3	1530
1.0123	4	1	3	1530
1.0123	2	5	3	1530
1.0123	2	4	3	1530
1.0123	2	3	3	1530
1.0123	2	2	3	1530
1.01231	2	1	3	1530
1.01231	4	5	3	1530
1.01231	4	4	3	1530
1.01231	4	3	3	1530
1.01231	4	2	3	1530
1.01231	4	1	3	1530
1.01231	2	5	3	1530
1.01231	2	4	3	1530
1.01232	2	3	3	1530
1.01232	2	2	3	1530
1.01232	2	1	3	1530
1.01232	4	5	3	1530
1.01232	4	4	3	1530
1.01232	4	3	3	1530
1.01232	4	2	3	1530
1.01232	4	1	3	1530
1.01233	2	5	3	1530
1.01233	2	4	3	1530
1.01233	2	3	3	1530
1.01233	2	2	3	1530
1.01233	2	1	3	1530
1.01233	4	5	3	1530
1.01233	4	4	3	1530
1.01234	4	3	3	1530
1.01234	4	2	3	1530
1.01234	4	1	3	1530
1.01234	2	5	3	1530
1.01234	2	4	3	1530
1.01234	2	3	3	1530
1.01234	2	2	3	1530
1.01234	2	1	3	1530
1.01235	4	5	3	1530
1.01235	4	4	3	1530
1.01235	4	3	3	1530
1.01235	4	2	3	1530
1.01235	4	1	3	1530
1.01235	2	5	3	1530
1.01235	2	4	3	1530
1.01235	2	3	3	1530
1.01236	2	2	3	1530
1.01236	2	1	3	1530
1.01236	4	5	3	1530
1.01236	4	4	3	1530
1.01236	4	3	3	1530
1.01236	4	2	3	1530
1.01236	4	1	3	1530
1.01236	2	5	3	1530
1.01237	2	4	3	1530
1.01237	2	3	3	1530
1.01237	2	2	3	1530
1.01237	2	1	3	1530
1.01237	4	5	3	1530
1.01237	4	4	3	1530
1.01237	4	3	3	1530
1.01237	4	2	3	1530
1.01238	4	1	3	1530
1.01238	2	5	3	1530
1.01238	2	4	3	1530
1.01238	2	3	3	1530
1.01238	2	2	3	1530
1.01238	2	1	3	1530
1.01238	4	5	3	1530
1.01238	4	4	3	1530
1.01239	4	3	3	1530
1.01239	4	2	3	1530
1.01239	4	1	3	1530
1.01239	2	5	3	1530
1.01239	2	4	3	1530
1.01239	2	3	3	1530
1.01239	2	2	3	1530
1.01239	2	1	3	1530
1.0124	4	5	3	1530
1.0124	4	4	3	1530
1.0124	4	3	3	1530
1.0124	4	2	3	1530
1.0124	4	1	3	1530
1.0124	2	5	3	1530
1.0124	2	4	3	1530
1.0124	2	3	3	1530
1.01241	2	2	3	1530
1.01241	2	1	3	1530
1.01241	4	5	3	1530
1.01241	4	4	3	1530
1.01241	4	3	3	1530
1.01241	4	2	3	1530
1.01241	4	1	3	1530
1.01241	2	5	3	1530
1.01242	2	4	3	1530
1.01242	2	3	3	1530
1.01242	2	2	3	1530
1.01242	2	1	3	1530
1.01242	4	5	3	1530
1.01242	4	4	3	1530
1.01242	4	3	3	1530
1.01242	4	2	3	1530
1.01243	4	1	3	1530
1.01243	2	5	3	1530
1.01243	2	4	3	1530
1.01243	2	3	3	1530
1.01243	2	2	3	1530
1.01243	2	1	3	1530
1.01243	4	5	3	1530
1.01243	4	4	3	1530
1.01244	4	3	3	1530
1.01244	4	2	3	1530
1.01244	4	1	3	1530
1.01244	2	5	3	1530
1.01244	2	4	3	1530
1.01244	2	3	3	1530
1.01244	2	2	3	1530
1.01244	2	1	3	1530
1.01245	4	5	3	1530
1.01245	4	4	3	1530
1.01245	4	3	3	1530
1.01245	4	2	3	1530
1.01245	4	1	3	1530
1.01245	2	5	3	1530
1.01245	2	4	3	1530
1.01245	2	3	3	1530
1.01246	2	2	3	1530
1.01246	2	1	3	1530
1.01246	4	5	3	1530
1.01246	4	4	3	1530
1.01246	4	3	3	1530
1.01246	4	2	3	1530
1.01246	4	1	3	1530
1.01246	2	5	3	1530
1.01247	2	4	3	1530
1.01247	2	3	3	1530
1.01247	2	2	3	1530
1.01247	2	1	3	1530
1.01247	4	5	3	1530
1.01247	4	4	3	1530
1.01247	4	3	3	1530
1.01247	4	2	3	1530
1.01248	4	1	3	1530
1.01248	2	5	3	1530
1.01248	2	4	3	1530
1.01248	2	3	3	1530
1.01248	2	2	3	1530
1.01248	2	1	3	1530
1.01248	4	5	3	1530
1.01248	4	4	3	1530
1.01249	4	3	3	1530
1.01249	4	2	3	1530
1.01249	4	1	3	1530
1.01249	2	5	3	1530
1.01249	2	4	3	1530
1.01249	2	3	3	1530
1.01249	2	2	3	1530
1.01249	2	1	3	1530
1.0125	4	5	3	1530
1.0125	4	4	3	1530
1.0125	4	3	3	1530
1.0125	4	2	3	1530
1.0125	4	1	3	1530
1.0125	2	5	3	1530
1.0125	2	4	3	1530
1.0125	2	3	3	1530
1.01251	2	2	3	1530
1.01251	2	1	3	1530
1.01251	4	5	3	1530
1.01251	4	4	3	1530
1.01251	4	3	3	1530
